solution,k,persona_id,dimension,mean_per_1000_words,global_mean_per_1000_words,lift_vs_global,persona_nome_auto
granular_k10,10,granular_k10_p03,preco_valor_promocao,2.076093266111081,2.813144434161926,0.7379973956899151,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,sensorial_perfume_prazer,2.772300388474588,3.8699544260650725,0.7163651255948853,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,duvida_ceticismo,2.6881040891077985,3.883899669855128,0.6921147088251295,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,diversidade_identidade_representatividade,1.243108718655081,2.066859540686625,0.6014480878764079,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,eficacia_resultado_funcional,1.4880392731168104,3.0577023904228717,0.48665274873628844,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,inovacao_tecnologia_novidade,1.2873107671446318,2.655917638447784,0.4846952889310918,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,pele_corpo_cuidado_pessoal,3.2555485597907357,6.725669619231966,0.48404824264360774,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,marca_confianca_tradicao,4.049770931001605,9.423001509392854,0.4297750485304275,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,comparacao_concorrencia,3.0777942222760606,7.2505030814373255,0.4244938851423707,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,natural_sustentavel_consciente,0.22241141103660406,2.5253014822463995,0.08807321129782747,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p04,inovacao_tecnologia_novidade,7.597374080795371,2.655917638447784,2.860545813173467,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,eficacia_resultado_funcional,7.671512818053403,3.0577023904228717,2.5089141579251124,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,pele_corpo_cuidado_pessoal,14.662393520906459,6.725669619231966,2.1800644918655436,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,praticidade_rotina_conveniencia,6.149755786167252,4.213859423694209,1.4594117097470425,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,duvida_ceticismo,5.424100016633643,3.883899669855128,1.3965602815986145,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,natural_sustentavel_consciente,3.110252414079024,2.5253014822463995,1.2316360782841174,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,diversidade_identidade_representatividade,2.1779757043015993,2.066859540686625,1.0537608683258954,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,positivo_encantamento,0.8670626497209717,0.8699011404539279,0.9967369961930674,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,sensorial_perfume_prazer,2.9882643024604936,3.8699544260650725,0.7721704117066123,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,status_presente_estetica,3.931211220539285,5.396319311395639,0.728498629100316,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,marca_confianca_tradicao,5.007224353703931,9.423001509392854,0.5313831637098568,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,negativo_rejeicao,0.48126089623099294,0.974057503881747,0.4940785264864806,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,preco_valor_promocao,1.0414433409576047,2.813144434161926,0.3702061395464271,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,comparacao_concorrencia,2.582166072078203,7.2505030814373255,0.3561361250489007,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,familia_social_influencia,0.6801508281751355,2.7583215737943223,0.24658141191258065,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p04,canal_loja_consultora_venda,1.37950625905304,7.328959838785211,0.18822674559527888,curiosa por inovação e novidade + orientada a eficácia e resultado
granular_k10,10,granular_k10_p05,canal_loja_consultora_venda,19.070142096329633,7.328959838785211,2.6020257329572902,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,preco_valor_promocao,6.505341132035187,2.813144434161926,2.3124803167005594,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,praticidade_rotina_conveniencia,6.627736460204654,4.213859423694209,1.5728423266655265,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,duvida_ceticismo,3.923977816789259,3.883899669855128,1.0103190479520359,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,positivo_encantamento,0.7220107121804201,0.8699011404539279,0.8299916836569081,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,negativo_rejeicao,0.7713539621310106,0.974057503881747,0.7918977668741977,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,inovacao_tecnologia_novidade,1.808741891358293,2.655917638447784,0.6810233364071442,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,diversidade_identidade_representatividade,1.2580413077256634,2.066859540686625,0.6086728599408034,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,familia_social_influencia,1.623754347450419,2.7583215737943223,0.5886747806626467,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,eficacia_resultado_funcional,1.746115614107186,3.0577023904228717,0.5710547957761524,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,comparacao_concorrencia,4.040679544650103,7.2505030814373255,0.5572964385043867,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,sensorial_perfume_prazer,2.1349966318567244,3.8699544260650725,0.5516852130032874,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,marca_confianca_tradicao,5.012769311203417,9.423001509392854,0.5319716128885987,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,pele_corpo_cuidado_pessoal,3.5529679714848945,6.725669619231966,0.5282697742579011,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,status_presente_estetica,1.314219217838375,5.396319311395639,0.2435399282364707,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p05,natural_sustentavel_consciente,0.13408335536944332,2.5253014822463995,0.05309597935616327,"canal, loja e consultora + sensível a preço e valor"
granular_k10,10,granular_k10_p06,status_presente_estetica,13.781280281399592,5.396319311395639,2.55382965427881,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,negativo_rejeicao,1.732486804353846,0.974057503881747,1.778628877093661,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,canal_loja_consultora_venda,10.212056819807291,7.328959838785211,1.3933841969994964,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,preco_valor_promocao,3.250374531403385,2.813144434161926,1.1554239775007202,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,marca_confianca_tradicao,10.761081680241936,9.423001509392854,1.142001481111436,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,comparacao_concorrencia,7.745477705027337,7.2505030814373255,1.0682676247469285,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,diversidade_identidade_representatividade,2.1224892946777745,2.066859540686625,1.0269151110155599,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,familia_social_influencia,2.461215312577837,2.7583215737943223,0.8922873010749837,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,duvida_ceticismo,3.0420397744665033,3.883899669855128,0.7832436553594015,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,praticidade_rotina_conveniencia,3.300436082890718,4.213859423694209,0.7832335517251997,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,inovacao_tecnologia_novidade,1.7918822233955527,2.655917638447784,0.6746753730069711,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,positivo_encantamento,0.5278146508215169,0.8699011404539279,0.6067524529811458,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,eficacia_resultado_funcional,1.32757609688574,3.0577023904228717,0.43417439873935537,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,sensorial_perfume_prazer,1.4665310936286953,3.8699544260650725,0.37895306563593,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,pele_corpo_cuidado_pessoal,2.19617841204004,6.725669619231966,0.32653676680164245,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p06,natural_sustentavel_consciente,0.3160393690211069,2.5253014822463995,0.12514916386932617,"estética, presente e status + crítica/rejeição explícita"
granular_k10,10,granular_k10_p07,natural_sustentavel_consciente,7.711820444537236,2.5253014822463995,3.0538216916885235,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,pele_corpo_cuidado_pessoal,13.764336534163458,6.725669619231966,2.046537714966628,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,eficacia_resultado_funcional,4.970282143572892,3.0577023904228717,1.625495718334287,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,praticidade_rotina_conveniencia,6.492426549145859,4.213859423694209,1.5407316420285502,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,inovacao_tecnologia_novidade,3.5887014650022238,2.655917638447784,1.3512096207545023,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,diversidade_identidade_representatividade,2.7560233905051486,2.066859540686625,1.3334352607190612,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,sensorial_perfume_prazer,4.755599830327106,3.8699544260650725,1.22885163667484,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,marca_confianca_tradicao,10.107948507306237,9.423001509392854,1.0726888345746974,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,comparacao_concorrencia,7.3863143860693565,7.2505030814373255,1.018731293967688,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,duvida_ceticismo,2.7815811549882796,3.883899669855128,0.7161825462633629,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,positivo_encantamento,0.6194920623740748,0.8699011404539279,0.7121407635479294,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,familia_social_influencia,1.9030233899916662,2.7583215737943223,0.6899207866376089,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,negativo_rejeicao,0.5129212638194435,0.974057503881747,0.5265821183814968,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,status_presente_estetica,2.5226457304309333,5.396319311395639,0.4674752520859457,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,preco_valor_promocao,0.7603414269321096,2.813144434161926,0.27028168824137383,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p07,canal_loja_consultora_venda,0.8530530172136824,7.328959838785211,0.11639482763969922,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p08,pele_corpo_cuidado_pessoal,26.114036317366654,6.725669619231966,3.882741466023532,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,diversidade_identidade_representatividade,7.360159570666294,2.066859540686625,3.561035196528739,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,eficacia_resultado_funcional,8.443626198188046,3.0577023904228717,2.7614283929772236,cuidado pessoal e pele/corpo + identidade e representatividade
