token,freq,pct_sobre_total_tokens,is_function_word,is_short_le_2
karen,131,6.736607393092355e-05,False,False
tento,130,6.685182909175619e-05,False,False
procurando,130,6.685182909175619e-05,False,False
comprava,130,6.685182909175619e-05,False,False
transmitiu,130,6.685182909175619e-05,False,False
antigamente,130,6.685182909175619e-05,False,False
calma,130,6.685182909175619e-05,False,False
ganas,130,6.685182909175619e-05,False,False
ola,129,6.633758425258884e-05,False,False
acuerdo,129,6.633758425258884e-05,False,False
ayuda,129,6.633758425258884e-05,False,False
puedo,129,6.633758425258884e-05,False,False
nossos,128,6.582333941342148e-05,False,False
sozinha,128,6.582333941342148e-05,False,False
caixinha,128,6.582333941342148e-05,False,False
prazo,128,6.582333941342148e-05,False,False
chegando,128,6.582333941342148e-05,False,False
alla,128,6.582333941342148e-05,False,False
maximo,127,6.530909457425413e-05,False,False
dava,127,6.530909457425413e-05,False,False
ce,127,6.530909457425413e-05,False,True
sabendo,127,6.530909457425413e-05,False,False
padrao,127,6.530909457425413e-05,False,False
pronta,127,6.530909457425413e-05,False,False
cuales,127,6.530909457425413e-05,True,False
mx,127,6.530909457425413e-05,False,True
grafica,126,6.479484973508677e-05,False,False
importa,125,6.428060489591942e-05,False,False
colocando,125,6.428060489591942e-05,False,False
seguir,125,6.428060489591942e-05,False,False
cosmeticos,125,6.428060489591942e-05,False,False
entrei,125,6.428060489591942e-05,False,False
acontecer,125,6.428060489591942e-05,False,False
usou,125,6.428060489591942e-05,False,False
esos,125,6.428060489591942e-05,False,False
hombres,125,6.428060489591942e-05,False,False
colonia,125,6.428060489591942e-05,False,False
madres,125,6.428060489591942e-05,False,False
biotech,125,6.428060489591942e-05,False,False
pequeno,124,6.376636005675206e-05,False,False
isabela,123,6.325211521758471e-05,False,False
pena,123,6.325211521758471e-05,False,False
dependendo,123,6.325211521758471e-05,False,False
botar,123,6.325211521758471e-05,False,False
representa,123,6.325211521758471e-05,False,False
unico,123,6.325211521758471e-05,False,False
local,122,6.273787037841735e-05,False,False
contexto,122,6.273787037841735e-05,False,False
hizo,122,6.273787037841735e-05,False,False
plus,122,6.273787037841735e-05,False,False
elegante,122,6.273787037841735e-05,False,False
nombres,122,6.273787037841735e-05,False,False
oferece,122,6.273787037841735e-05,False,False
necessidades,121,6.222362553925e-05,False,False
entrando,121,6.222362553925e-05,False,False
tras,121,6.222362553925e-05,False,False
porta,121,6.222362553925e-05,False,False
flor,121,6.222362553925e-05,False,False
hidratada,121,6.222362553925e-05,False,False
vimos,121,6.222362553925e-05,False,False
social,120,6.170938070008264e-05,False,False
gastar,120,6.170938070008264e-05,False,False
comentar,120,6.170938070008264e-05,False,False
pegou,120,6.170938070008264e-05,False,False
piensan,120,6.170938070008264e-05,False,False
carinho,120,6.170938070008264e-05,False,False
pediu,120,6.170938070008264e-05,False,False
erika,120,6.170938070008264e-05,False,False
nivea,120,6.170938070008264e-05,False,False
simone,120,6.170938070008264e-05,False,False
rio,119,6.119513586091528e-05,False,False
casada,119,6.119513586091528e-05,False,False
meia,119,6.119513586091528e-05,False,False
parar,119,6.119513586091528e-05,False,False
maos,119,6.119513586091528e-05,False,False
apresentacao,119,6.119513586091528e-05,False,False
podemos,119,6.119513586091528e-05,False,False
dao,119,6.119513586091528e-05,False,False
feira,119,6.119513586091528e-05,False,False
dermobalance,119,6.119513586091528e-05,False,False
gostoso,118,6.068089102174793e-05,False,False
colega,118,6.068089102174793e-05,False,False
amigo,118,6.068089102174793e-05,False,False
sacolinha,118,6.068089102174793e-05,False,False
larissa,118,6.068089102174793e-05,False,False
daquela,118,6.068089102174793e-05,False,False
rede,118,6.068089102174793e-05,False,False
imagenes,118,6.068089102174793e-05,False,False
ves,118,6.068089102174793e-05,False,False
he,118,6.068089102174793e-05,True,True
estos,118,6.068089102174793e-05,False,False
maravilhosa,118,6.068089102174793e-05,False,False
revendedora,118,6.068089102174793e-05,False,False
pedidos,118,6.068089102174793e-05,False,False
aberto,117,6.0166646182580574e-05,False,False
empresas,117,6.0166646182580574e-05,False,False
imagino,117,6.0166646182580574e-05,False,False
toque,117,6.0166646182580574e-05,False,False
dinamica,117,6.0166646182580574e-05,False,False
quedo,117,6.0166646182580574e-05,False,False
ay,117,6.0166646182580574e-05,False,True
puedes,117,6.0166646182580574e-05,False,False
supor,117,6.0166646182580574e-05,False,False
destaque,116,5.965240134341322e-05,False,False
peco,116,5.965240134341322e-05,False,False
entendendo,116,5.965240134341322e-05,False,False
fuera,116,5.965240134341322e-05,False,False
regalo,116,5.965240134341322e-05,False,False
sexta,116,5.965240134341322e-05,False,False
prefere,116,5.965240134341322e-05,False,False
peles,116,5.965240134341322e-05,False,False
vitrine,116,5.965240134341322e-05,False,False
anc,116,5.965240134341322e-05,False,False
pdf,116,5.965240134341322e-05,False,False
aberta,115,5.9138156504245865e-05,False,False
possivel,115,5.9138156504245865e-05,False,False
disposicao,115,5.9138156504245865e-05,False,False
esfoliante,115,5.9138156504245865e-05,False,False
achando,115,5.9138156504245865e-05,False,False
parecia,115,5.9138156504245865e-05,False,False
belleza,115,5.9138156504245865e-05,False,False
personal,115,5.9138156504245865e-05,False,False
tus,115,5.9138156504245865e-05,False,False
expert,115,5.9138156504245865e-05,False,False
aspecto,114,5.862391166507851e-05,False,False
basico,114,5.862391166507851e-05,False,False
utiliza,114,5.862391166507851e-05,False,False
ue,114,5.862391166507851e-05,False,True
computador,114,5.862391166507851e-05,False,False
sabem,114,5.862391166507851e-05,False,False
classe,114,5.862391166507851e-05,False,False
fiquem,113,5.8109666825911155e-05,False,False
perder,113,5.8109666825911155e-05,False,False
mientras,113,5.8109666825911155e-05,False,False
leer,113,5.8109666825911155e-05,False,False
fechar,112,5.75954219867438e-05,False,False
producao,112,5.75954219867438e-05,False,False
paz,112,5.75954219867438e-05,False,False
juntos,112,5.75954219867438e-05,False,False
estilo,112,5.75954219867438e-05,False,False
informacion,112,5.75954219867438e-05,False,False
fresco,112,5.75954219867438e-05,False,False
novedoso,112,5.75954219867438e-05,False,False
transmitem,112,5.75954219867438e-05,False,False
esperando,111,5.708117714757644e-05,False,False
conhecem,111,5.708117714757644e-05,False,False
buscando,111,5.708117714757644e-05,False,False
onda,111,5.708117714757644e-05,False,False
ontem,111,5.708117714757644e-05,False,False
olhada,111,5.708117714757644e-05,False,False
rapida,111,5.708117714757644e-05,False,False
assunto,111,5.708117714757644e-05,False,False
amostras,111,5.708117714757644e-05,False,False
sol,111,5.708117714757644e-05,False,False
alto,111,5.708117714757644e-05,False,False
vendem,111,5.708117714757644e-05,False,False
incrivel,111,5.708117714757644e-05,False,False
voltou,111,5.708117714757644e-05,False,False
lembram,111,5.708117714757644e-05,False,False
antiga,111,5.708117714757644e-05,False,False
pedi,111,5.708117714757644e-05,False,False
pelas,110,5.656693230840908e-05,False,False
conhecia,110,5.656693230840908e-05,False,False
embora,110,5.656693230840908e-05,False,False
componentes,110,5.656693230840908e-05,False,False
quis,110,5.656693230840908e-05,False,False
contrario,110,5.656693230840908e-05,False,False
occitane,110,5.656693230840908e-05,False,False
branca,110,5.656693230840908e-05,False,False
vinculo,110,5.656693230840908e-05,False,False
montar,110,5.656693230840908e-05,False,False
vendi,110,5.656693230840908e-05,False,False
sentiu,109,5.605268746924173e-05,False,False
deixou,109,5.605268746924173e-05,False,False
fechado,109,5.605268746924173e-05,False,False
eficiencia,109,5.605268746924173e-05,False,False
medo,109,5.605268746924173e-05,False,False
comecando,109,5.605268746924173e-05,False,False
vinha,109,5.605268746924173e-05,False,False
sabonetes,109,5.605268746924173e-05,False,False
esqueci,109,5.605268746924173e-05,False,False
nosotras,109,5.605268746924173e-05,False,False
dourado,109,5.605268746924173e-05,False,False
feminino,109,5.605268746924173e-05,False,False
ale,109,5.605268746924173e-05,False,False
conhecimento,108,5.5538442630074374e-05,False,False
ficando,108,5.5538442630074374e-05,False,False
zero,108,5.5538442630074374e-05,False,False
pegando,108,5.5538442630074374e-05,False,False
acontecendo,108,5.5538442630074374e-05,False,False
gustaria,108,5.5538442630074374e-05,False,False
quieren,108,5.5538442630074374e-05,False,False
tenes,108,5.5538442630074374e-05,False,False
kayak,108,5.5538442630074374e-05,False,False
naturales,108,5.5538442630074374e-05,False,False
mis,108,5.5538442630074374e-05,True,False
dermotech,108,5.5538442630074374e-05,False,False
significa,107,5.502419779090702e-05,False,False
ouvi,107,5.502419779090702e-05,False,False
deixasse,107,5.502419779090702e-05,False,False
carla,107,5.502419779090702e-05,False,False
distinto,107,5.502419779090702e-05,False,False
solamente,107,5.502419779090702e-05,False,False
haber,107,5.502419779090702e-05,True,False
sabes,107,5.502419779090702e-05,False,False
beatriz,107,5.502419779090702e-05,False,False
varejo,107,5.502419779090702e-05,False,False
betas,107,5.502419779090702e-05,False,False
novamente,106,5.4509952951739664e-05,False,False
necessariamente,106,5.4509952951739664e-05,False,False
branco,106,5.4509952951739664e-05,False,False
faria,106,5.4509952951739664e-05,False,False
perguntei,106,5.4509952951739664e-05,False,False
nomes,106,5.4509952951739664e-05,False,False
acabar,106,5.4509952951739664e-05,False,False
massagem,106,5.4509952951739664e-05,False,False
cremes,106,5.4509952951739664e-05,False,False
suena,106,5.4509952951739664e-05,False,False
mano,106,5.4509952951739664e-05,False,False
daniela,106,5.4509952951739664e-05,False,False
flavia,106,5.4509952951739664e-05,False,False
renda,105,5.399570811257231e-05,False,False
coisinha,105,5.399570811257231e-05,False,False
lancar,105,5.399570811257231e-05,False,False
escolhe,105,5.399570811257231e-05,False,False
hacen,105,5.399570811257231e-05,False,False
definir,104,5.3481463273404954e-05,False,False
testado,104,5.3481463273404954e-05,False,False
caiu,104,5.3481463273404954e-05,False,False
pelos,104,5.3481463273404954e-05,False,False
er,104,5.3481463273404954e-05,False,True
eco,104,5.3481463273404954e-05,False,False
ella,104,5.3481463273404954e-05,True,False
hablar,104,5.3481463273404954e-05,False,False
sigue,104,5.3481463273404954e-05,False,False
encanta,104,5.3481463273404954e-05,False,False
entro,104,5.3481463273404954e-05,False,False
rugas,104,5.3481463273404954e-05,False,False
criancas,103,5.29672184342376e-05,False,False
escola,103,5.29672184342376e-05,False,False
lixo,103,5.29672184342376e-05,False,False
espero,103,5.29672184342376e-05,False,False
principio,103,5.29672184342376e-05,False,False
visualmente,103,5.29672184342376e-05,False,False
mamae,103,5.29672184342376e-05,False,False
complicado,103,5.29672184342376e-05,False,False
pratica,103,5.29672184342376e-05,False,False
respirar,103,5.29672184342376e-05,False,False
fique,102,5.2452973595070244e-05,False,False
origem,102,5.2452973595070244e-05,False,False
faltando,102,5.2452973595070244e-05,False,False
melhorou,102,5.2452973595070244e-05,False,False
boca,102,5.2452973595070244e-05,False,False
dale,102,5.2452973595070244e-05,False,False
novos,101,5.193872875590289e-05,False,False
compram,101,5.193872875590289e-05,False,False
nela,101,5.193872875590289e-05,False,False
estivesse,101,5.193872875590289e-05,False,False
ficaria,101,5.193872875590289e-05,False,False
ademas,101,5.193872875590289e-05,False,False
primera,101,5.193872875590289e-05,False,False
serve,101,5.193872875590289e-05,False,False
namorado,101,5.193872875590289e-05,False,False
dices,101,5.193872875590289e-05,False,False
michelle,101,5.193872875590289e-05,False,False
rico,100,5.1424483916735535e-05,False,False
deixando,100,5.1424483916735535e-05,False,False
alta,100,5.1424483916735535e-05,False,False
chamando,100,5.1424483916735535e-05,False,False
mandando,100,5.1424483916735535e-05,False,False
quantos,100,5.1424483916735535e-05,False,False
elementos,100,5.1424483916735535e-05,False,False
llamo,100,5.1424483916735535e-05,False,False
nota,100,5.1424483916735535e-05,False,False
relacionado,100,5.1424483916735535e-05,False,False
otrasmarcas,100,5.1424483916735535e-05,False,False
paula,100,5.1424483916735535e-05,False,False
citou,100,5.1424483916735535e-05,False,False
campanha,100,5.1424483916735535e-05,False,False
eva,100,5.1424483916735535e-05,False,False
comissao,100,5.1424483916735535e-05,False,False
bioinovacao,100,5.1424483916735535e-05,False,False
dermo,100,5.1424483916735535e-05,False,False
aproveite,99,5.091023907756818e-05,False,False
confortavel,99,5.091023907756818e-05,False,False
atualmente,99,5.091023907756818e-05,False,False
consumo,99,5.091023907756818e-05,False,False
media,99,5.091023907756818e-05,False,False
pos,99,5.091023907756818e-05,False,False
continuo,99,5.091023907756818e-05,False,False
alegre,99,5.091023907756818e-05,False,False
longe,99,5.091023907756818e-05,False,False
identificar,99,5.091023907756818e-05,False,False
expectativa,99,5.091023907756818e-05,False,False
doce,99,5.091023907756818e-05,False,False
nuestro,99,5.091023907756818e-05,True,False
envase,99,5.091023907756818e-05,False,False
diana,99,5.091023907756818e-05,False,False
ouro,99,5.091023907756818e-05,False,False
idades,99,5.091023907756818e-05,False,False
pedindo,99,5.091023907756818e-05,False,False
praia,98,5.0395994238400825e-05,False,False
saude,98,5.0395994238400825e-05,False,False
conseguia,98,5.0395994238400825e-05,False,False
naquela,98,5.0395994238400825e-05,False,False
total,98,5.0395994238400825e-05,False,False
resolver,98,5.0395994238400825e-05,False,False
parecio,98,5.0395994238400825e-05,False,False
deja,98,5.0395994238400825e-05,False,False
mucha,98,5.0395994238400825e-05,False,False
experiencias,97,4.988174939923346e-05,False,False
praticamente,97,4.988174939923346e-05,False,False
ficava,97,4.988174939923346e-05,False,False
usado,97,4.988174939923346e-05,False,False
tenta,97,4.988174939923346e-05,False,False
particularmente,97,4.988174939923346e-05,False,False
comer,97,4.988174939923346e-05,False,False
conseguindo,97,4.988174939923346e-05,False,False
explica,97,4.988174939923346e-05,False,False
perguntando,97,4.988174939923346e-05,False,False
iba,97,4.988174939923346e-05,False,False
descanso,97,4.988174939923346e-05,False,False
ocasiao,97,4.988174939923346e-05,False,False
tienes,97,4.988174939923346e-05,False,False
biotec,97,4.988174939923346e-05,False,False
cidade,96,4.936750456006611e-05,False,False
animais,96,4.936750456006611e-05,False,False
funcao,96,4.936750456006611e-05,False,False
gratis,96,4.936750456006611e-05,False,False
seca,96,4.936750456006611e-05,False,False
tv,96,4.936750456006611e-05,False,True
variedade,96,4.936750456006611e-05,False,False
vieron,96,4.936750456006611e-05,False,False
monton,96,4.936750456006611e-05,False,False
graca,96,4.936750456006611e-05,False,False
malbec,96,4.936750456006611e-05,False,False
afirmativas,96,4.936750456006611e-05,False,False
consultor,95,4.8853259720898754e-05,False,False
pensam,95,4.8853259720898754e-05,False,False
boas,95,4.8853259720898754e-05,False,False
po,95,4.8853259720898754e-05,False,True
oito,95,4.8853259720898754e-05,False,False
pequena,95,4.8853259720898754e-05,False,False
bonitinho,95,4.8853259720898754e-05,False,False
participar,95,4.8853259720898754e-05,False,False
bater,95,4.8853259720898754e-05,False,False
hacia,95,4.8853259720898754e-05,False,False
pudieras,95,4.8853259720898754e-05,False,False
dan,95,4.8853259720898754e-05,False,False
revistas,95,4.8853259720898754e-05,False,False
ciencia,95,4.8853259720898754e-05,False,False
cris,95,4.8853259720898754e-05,False,False
entrevista,95,4.8853259720898754e-05,False,False
pedem,95,4.8853259720898754e-05,False,False
minutos,94,4.83390148817314e-05,False,False
anuncio,94,4.83390148817314e-05,False,False
aproveitar,94,4.83390148817314e-05,False,False
ativos,94,4.83390148817314e-05,False,False
venho,94,4.83390148817314e-05,False,False
navidad,94,4.83390148817314e-05,False,False
videos,94,4.83390148817314e-05,False,False
alegria,94,4.83390148817314e-05,False,False
vitamina,94,4.83390148817314e-05,False,False
criar,93,4.7824770042564044e-05,False,False
procuram,93,4.7824770042564044e-05,False,False
divulgacao,93,4.7824770042564044e-05,False,False
agrada,93,4.7824770042564044e-05,False,False
vira,93,4.7824770042564044e-05,False,False
daria,93,4.7824770042564044e-05,False,False
responder,93,4.7824770042564044e-05,False,False
atender,93,4.7824770042564044e-05,False,False
estrategia,93,4.7824770042564044e-05,False,False
otros,93,4.7824770042564044e-05,False,False
kronos,93,4.7824770042564044e-05,False,False
fondo,93,4.7824770042564044e-05,False,False
muestra,93,4.7824770042564044e-05,False,False
suave,93,4.7824770042564044e-05,False,False
aunque,93,4.7824770042564044e-05,True,False
identifica,93,4.7824770042564044e-05,False,False
time,93,4.7824770042564044e-05,False,False
nuestros,93,4.7824770042564044e-05,False,False
apoio,93,4.7824770042564044e-05,False,False
juliana,93,4.7824770042564044e-05,False,False
esperar,92,4.731052520339669e-05,False,False
academia,92,4.731052520339669e-05,False,False
tia,92,4.731052520339669e-05,False,False
moda,92,4.731052520339669e-05,False,False
horario,92,4.731052520339669e-05,False,False
termina,92,4.731052520339669e-05,False,False
namorados,92,4.731052520339669e-05,False,False
fale,91,4.6796280364229334e-05,False,False
saio,91,4.6796280364229334e-05,False,False
portfolio,91,4.6796280364229334e-05,False,False
provavelmente,91,4.6796280364229334e-05,False,False
ganhou,91,4.6796280364229334e-05,False,False
precisamente,91,4.6796280364229334e-05,False,False
trata,91,4.6796280364229334e-05,False,False
serio,91,4.6796280364229334e-05,False,False
claudia,91,4.6796280364229334e-05,False,False
arthur,91,4.6796280364229334e-05,False,False
julia,90,4.628203552506198e-05,False,False
bota,90,4.628203552506198e-05,False,False
segura,90,4.628203552506198e-05,False,False
bons,90,4.628203552506198e-05,False,False
oleosa,90,4.628203552506198e-05,False,False
raro,90,4.628203552506198e-05,False,False
empezar,90,4.628203552506198e-05,False,False
deseo,90,4.628203552506198e-05,False,False
possibilidade,89,4.5767790685894624e-05,False,False
rapidinho,89,4.5767790685894624e-05,False,False
cheirinho,89,4.5767790685894624e-05,False,False
possa,89,4.5767790685894624e-05,False,False
agradecer,89,4.5767790685894624e-05,False,False
aroma,89,4.5767790685894624e-05,False,False
modelos,89,4.5767790685894624e-05,False,False
credito,89,4.5767790685894624e-05,False,False
gostava,88,4.525354584672727e-05,False,False
estranho,88,4.525354584672727e-05,False,False
nele,88,4.525354584672727e-05,False,False
direitinho,88,4.525354584672727e-05,False,False
precisava,88,4.525354584672727e-05,False,False
buena,88,4.525354584672727e-05,False,False
antisenales,88,4.525354584672727e-05,False,False
madura,88,4.525354584672727e-05,False,False
regina,88,4.525354584672727e-05,False,False
monta,88,4.525354584672727e-05,False,False
boleto,88,4.525354584672727e-05,False,False
lembre,87,4.4739301007559915e-05,False,False
questoes,87,4.4739301007559915e-05,False,False
situacao,87,4.4739301007559915e-05,False,False
engano,87,4.4739301007559915e-05,False,False
tratar,87,4.4739301007559915e-05,False,False
faltou,87,4.4739301007559915e-05,False,False
terminar,87,4.4739301007559915e-05,False,False
mudando,87,4.4739301007559915e-05,False,False
colageno,87,4.4739301007559915e-05,False,False
haciendo,87,4.4739301007559915e-05,False,False
memoria,87,4.4739301007559915e-05,False,False
demora,86,4.422505616839256e-05,False,False
juntar,86,4.422505616839256e-05,False,False
colocam,86,4.422505616839256e-05,False,False
efeito,86,4.422505616839256e-05,False,False
regiao,86,4.422505616839256e-05,False,False
diga,86,4.422505616839256e-05,False,False
produccion,86,4.422505616839256e-05,False,False
itens,86,4.422505616839256e-05,False,False
recebeu,86,4.422505616839256e-05,False,False
beijo,86,4.422505616839256e-05,False,False
joia,85,4.3710811329225205e-05,False,False
problemas,85,4.3710811329225205e-05,False,False
sociais,85,4.3710811329225205e-05,False,False
negativo,85,4.3710811329225205e-05,False,False
longo,85,4.3710811329225205e-05,False,False
redes,85,4.3710811329225205e-05,False,False
diretamente,85,4.3710811329225205e-05,False,False
versus,85,4.3710811329225205e-05,False,False
comprado,85,4.3710811329225205e-05,False,False
algunas,85,4.3710811329225205e-05,False,False
pasar,85,4.3710811329225205e-05,False,False
vemos,85,4.3710811329225205e-05,False,False
fueras,85,4.3710811329225205e-05,False,False
velha,85,4.3710811329225205e-05,False,False
afeto,85,4.3710811329225205e-05,False,False
negras,85,4.3710811329225205e-05,False,False
figura,84,4.319656649005785e-05,False,False
projeto,84,4.319656649005785e-05,False,False
presenca,84,4.319656649005785e-05,False,False
preocupa,84,4.319656649005785e-05,False,False
feio,84,4.319656649005785e-05,False,False
imaginar,84,4.319656649005785e-05,False,False
feita,84,4.319656649005785e-05,False,False
chocolate,84,4.319656649005785e-05,False,False
seguro,84,4.319656649005785e-05,False,False
encontra,84,4.319656649005785e-05,False,False
perdi,84,4.319656649005785e-05,False,False
revistinha,84,4.319656649005785e-05,False,False
ingrediente,84,4.319656649005785e-05,False,False
impresiones,84,4.319656649005785e-05,False,False
dijo,84,4.319656649005785e-05,False,False
canal,84,4.319656649005785e-05,False,False
ayudar,84,4.319656649005785e-05,False,False
hijo,84,4.319656649005785e-05,False,False
sorriso,84,4.319656649005785e-05,False,False
caroline,84,4.319656649005785e-05,False,False
servico,84,4.319656649005785e-05,False,False
utilizando,83,4.2682321650890495e-05,False,False
vantagens,83,4.2682321650890495e-05,False,False
luz,83,4.2682321650890495e-05,False,False
exercicio,83,4.2682321650890495e-05,False,False
trazem,83,4.2682321650890495e-05,False,False
interesse,83,4.2682321650890495e-05,False,False
hidratantes,83,4.2682321650890495e-05,False,False
tenga,83,4.2682321650890495e-05,False,False
otrasmarca,83,4.2682321650890495e-05,False,False
codigo,83,4.2682321650890495e-05,False,False
cuentame,83,4.2682321650890495e-05,False,False
maravilha,83,4.2682321650890495e-05,False,False
macadamia,83,4.2682321650890495e-05,False,False
relacionamento,83,4.2682321650890495e-05,False,False
presenteavel,83,4.2682321650890495e-05,False,False
novas,82,4.2168076811723133e-05,False,False
lavar,82,4.2168076811723133e-05,False,False
curiosa,82,4.2168076811723133e-05,False,False
prata,82,4.2168076811723133e-05,False,False
forca,82,4.2168076811723133e-05,False,False
moderna,82,4.2168076811723133e-05,False,False
toma,82,4.2168076811723133e-05,False,False
passam,82,4.2168076811723133e-05,False,False
agradar,82,4.2168076811723133e-05,False,False
extremamente,82,4.2168076811723133e-05,False,False
parecida,82,4.2168076811723133e-05,False,False
tampoco,82,4.2168076811723133e-05,False,False
autoestima,82,4.2168076811723133e-05,False,False
sinais,82,4.2168076811723133e-05,False,False
voz,81,4.165383197255578e-05,False,False
levo,81,4.165383197255578e-05,False,False
incomoda,81,4.165383197255578e-05,False,False
fe,81,4.165383197255578e-05,False,True
virou,81,4.165383197255578e-05,False,False
zona,81,4.165383197255578e-05,False,False
haya,81,4.165383197255578e-05,False,False
hubiera,81,4.165383197255578e-05,False,False
elegancia,81,4.165383197255578e-05,False,False
aparecer,81,4.165383197255578e-05,False,False
luana,81,4.165383197255578e-05,False,False
btc,81,4.165383197255578e-05,False,False
receio,80,4.1139587133388424e-05,False,False
apresentando,80,4.1139587133388424e-05,False,False
consultoria,80,4.1139587133388424e-05,False,False
uhum,80,4.1139587133388424e-05,False,False
gota,80,4.1139587133388424e-05,False,False
juncao,80,4.1139587133388424e-05,False,False
adianta,80,4.1139587133388424e-05,False,False
fisico,80,4.1139587133388424e-05,False,False
clica,80,4.1139587133388424e-05,False,False
cafe,80,4.1139587133388424e-05,False,False
diferencia,80,4.1139587133388424e-05,False,False
largo,80,4.1139587133388424e-05,False,False
cero,80,4.1139587133388424e-05,False,False
barbara,80,4.1139587133388424e-05,False,False
lideres,80,4.1139587133388424e-05,False,False
pontuacao,80,4.1139587133388424e-05,False,False
consumidores,79,4.062534229422107e-05,False,False
viagem,79,4.062534229422107e-05,False,False
faca,79,4.062534229422107e-05,False,False
gera,79,4.062534229422107e-05,False,False
mesmas,79,4.062534229422107e-05,False,False
certinho,79,4.062534229422107e-05,False,False
saindo,79,4.062534229422107e-05,False,False
esteja,79,4.062534229422107e-05,False,False
mesa,79,4.062534229422107e-05,False,False
maquillaje,79,4.062534229422107e-05,False,False
vinda,79,4.062534229422107e-05,False,False
perde,79,4.062534229422107e-05,False,False
importado,79,4.062534229422107e-05,False,False
precisando,79,4.062534229422107e-05,False,False
rafaela,79,4.062534229422107e-05,False,False
recebi,79,4.062534229422107e-05,False,False
aker,78,4.0111097455053714e-05,False,False
residuos,78,4.0111097455053714e-05,False,False
periodo,78,4.0111097455053714e-05,False,False
completamente,78,4.0111097455053714e-05,False,False
setor,78,4.0111097455053714e-05,False,False
lembrando,78,4.0111097455053714e-05,False,False
abriu,78,4.0111097455053714e-05,False,False
marina,78,4.0111097455053714e-05,False,False
logico,78,4.0111097455053714e-05,False,False
terem,78,4.0111097455053714e-05,False,False
pantalla,78,4.0111097455053714e-05,False,False
dejaras,78,4.0111097455053714e-05,False,False
empieza,78,4.0111097455053714e-05,False,False
siguiente,78,4.0111097455053714e-05,False,False
hombre,78,4.0111097455053714e-05,False,False
paginas,78,4.0111097455053714e-05,False,False
ressecada,78,4.0111097455053714e-05,False,False
oye,78,4.0111097455053714e-05,False,False
stephanie,78,4.0111097455053714e-05,False,False
mandam,78,4.0111097455053714e-05,False,False
desvantagem,78,4.0111097455053714e-05,False,False
obvio,77,3.959685261588636e-05,False,False
pessoalmente,77,3.959685261588636e-05,False,False
agregar,77,3.959685261588636e-05,False,False
lucro,77,3.959685261588636e-05,False,False
motivo,77,3.959685261588636e-05,False,False
pesquisar,77,3.959685261588636e-05,False,False
caracteristicas,77,3.959685261588636e-05,False,False
remeteu,77,3.959685261588636e-05,False,False
atende,77,3.959685261588636e-05,False,False
porcentagem,77,3.959685261588636e-05,False,False
cuido,77,3.959685261588636e-05,False,False
relajacion,77,3.959685261588636e-05,False,False
ganho,77,3.959685261588636e-05,False,False
almoco,77,3.959685261588636e-05,False,False
experimentacao,77,3.959685261588636e-05,False,False
mara,77,3.959685261588636e-05,False,False
diamante,77,3.959685261588636e-05,False,False
basta,76,3.9082607776719004e-05,False,False
jogar,76,3.9082607776719004e-05,False,False
resposta,76,3.9082607776719004e-05,False,False
esquece,76,3.9082607776719004e-05,False,False
habito,76,3.9082607776719004e-05,False,False
plano,76,3.9082607776719004e-05,False,False
extra,76,3.9082607776719004e-05,False,False
principais,76,3.9082607776719004e-05,False,False
colocaria,76,3.9082607776719004e-05,False,False
diferenciado,76,3.9082607776719004e-05,False,False
pensou,76,3.9082607776719004e-05,False,False
chave,76,3.9082607776719004e-05,False,False
saudavel,76,3.9082607776719004e-05,False,False
focar,76,3.9082607776719004e-05,False,False
hola,76,3.9082607776719004e-05,False,False
dicho,76,3.9082607776719004e-05,False,False
todavia,76,3.9082607776719004e-05,False,False
diversidad,76,3.9082607776719004e-05,False,False
finalizar,76,3.9082607776719004e-05,False,False
fixacao,76,3.9082607776719004e-05,False,False
ganhando,76,3.9082607776719004e-05,False,False
bonitas,76,3.9082607776719004e-05,False,False
importancia,75,3.856836293755165e-05,False,False
contra,75,3.856836293755165e-05,False,False
estaria,75,3.856836293755165e-05,False,False
poxa,75,3.856836293755165e-05,False,False
recife,75,3.856836293755165e-05,False,False
zoom,75,3.856836293755165e-05,False,False
unas,75,3.856836293755165e-05,True,False
suavidad,75,3.856836293755165e-05,False,False
esten,75,3.856836293755165e-05,False,False
cintia,75,3.856836293755165e-05,False,False
kenia,75,3.856836293755165e-05,False,False
repertorio,75,3.856836293755165e-05,False,False
fosco,75,3.856836293755165e-05,False,False
esfoliacao,75,3.856836293755165e-05,False,False
reciclavel,74,3.8054118098384294e-05,False,False
escova,74,3.8054118098384294e-05,False,False
limpa,74,3.8054118098384294e-05,False,False
levando,74,3.8054118098384294e-05,False,False
apareceu,74,3.8054118098384294e-05,False,False
conhecida,74,3.8054118098384294e-05,False,False
shopee,74,3.8054118098384294e-05,False,False
rotulo,74,3.8054118098384294e-05,False,False
similar,74,3.8054118098384294e-05,False,False
muchos,74,3.8054118098384294e-05,False,False
primer,74,3.8054118098384294e-05,False,False
joven,74,3.8054118098384294e-05,False,False
tonos,74,3.8054118098384294e-05,False,False
recuerdo,74,3.8054118098384294e-05,False,False
oceano,74,3.8054118098384294e-05,False,False
refrescante,74,3.8054118098384294e-05,False,False
formula,74,3.8054118098384294e-05,False,False
sentimento,74,3.8054118098384294e-05,False,False
solucao,74,3.8054118098384294e-05,False,False
lidiane,74,3.8054118098384294e-05,False,False
