doc_id,n_words_analysis,projeto,pais,marca_foco,publico,tipo_sessao,canal_origem,idioma_original,persona_nome_auto,mot__preco_valor_promocao_hits,mot__preco_valor_promocao_per_1k,mot__eficacia_resultado_prova_hits,mot__eficacia_resultado_prova_per_1k,mot__sensorial_experiencia_hits,mot__sensorial_experiencia_per_1k,mot__marca_confianca_memoria_hits,mot__marca_confianca_memoria_per_1k,mot__natural_sustentavel_ingredientes_hits,mot__natural_sustentavel_ingredientes_per_1k,mot__presente_status_estetica_hits,mot__presente_status_estetica_per_1k,mot__canal_conveniencia_consultora_hits,mot__canal_conveniencia_consultora_per_1k,mot__indicacao_social_familiar_hits,mot__indicacao_social_familiar_per_1k,bar__preco_alto_sem_valor_hits,bar__preco_alto_sem_valor_per_1k,bar__duvida_eficacia_claim_hits,bar__duvida_eficacia_claim_per_1k,bar__sensorial_negativo_hits,bar__sensorial_negativo_per_1k,bar__canal_friccao_compra_hits,bar__canal_friccao_compra_per_1k,bar__marca_comparacao_desvantagem_hits,bar__marca_comparacao_desvantagem_per_1k,bar__sustentabilidade_ceticismo_hits,bar__sustentabilidade_ceticismo_per_1k,bar__indecisao_excesso_opcoes_hits,bar__indecisao_excesso_opcoes_per_1k,jtbd__presentear_e_demonstrar_cuidado_hits,jtbd__presentear_e_demonstrar_cuidado_per_1k,jtbd__autoestima_e_expressao_identidade_hits,jtbd__autoestima_e_expressao_identidade_per_1k,jtbd__praticidade_rotina_rapida_hits,jtbd__praticidade_rotina_rapida_per_1k,jtbd__eficacia_tratamento_resolver_problema_hits,jtbd__eficacia_tratamento_resolver_problema_per_1k,jtbd__cuidado_familiar_e_social_hits,jtbd__cuidado_familiar_e_social_per_1k,jtbd__economizar_sem_perder_qualidade_hits,jtbd__economizar_sem_perder_qualidade_per_1k,jtbd__experiencia_sensorial_prazer_ritual_hits,jtbd__experiencia_sensorial_prazer_ritual_per_1k,jtbd__pertencimento_recomendacao_comunidade_hits,jtbd__pertencimento_recomendacao_comunidade_per_1k,jtbd__compra_conveniente_e_acesso_hits,jtbd__compra_conveniente_e_acesso_per_1k,motivadores_total_per_1k,barreiras_total_per_1k,saldo_compra_rejeicao,intensidade_tensao,motivador_principal,barreira_principal,jtbd_principal
doc_6da518659b1ee271,17841,rosacea,argentina,nao_inferido,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,6,0.3363040188330251,44,2.4662294714421837,140,7.8470937727705845,449,25.166750742671375,113,6.333725688021972,29,1.625469424359621,25,1.4012667451376044,49,2.7464828204697045,30,1.6815200941651254,5,0.28025334902752086,0,0.0,0,0.0,5,0.28025334902752086,1,0.056050669805504175,55,3.0827868393027296,9,0.5044560282495376,3,0.16815200941651254,9,0.5044560282495376,147,8.239448461409113,14,0.7847093772770585,0,0.0,142,7.959195112381593,42,2.3541281318311755,8,0.4484053584440334,47.92332268370607,5.380864301328401,42.54245838237767,53.30418698503447,marca_confianca_memoria,indecisao_excesso_opcoes,eficacia_tratamento_resolver_problema
doc_ace5895fe185da65,19951,rosacea,brasil,natura,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,14,0.7017192120695704,175,8.771490150869631,123,6.165104506039797,188,9.423086562077089,144,7.217683324144153,114,5.713999298280788,32,1.6039296275875896,74,3.709087263796301,14,0.7017192120695704,8,0.4009824068968974,9,0.4511052077590096,0,0.0,2,0.10024560172422435,0,0.0,33,1.6540524284497018,7,0.3508596060347852,17,0.852087614655907,41,2.055034835346599,100,5.012280086211217,32,1.6039296275875896,7,0.3508596060347852,80,4.009824068968974,30,1.5036840258633652,2,0.10024560172422435,43.30609994486492,3.3081048568994036,39.99799508796551,46.61420480176432,marca_confianca_memoria,indecisao_excesso_opcoes,eficacia_tratamento_resolver_problema
doc_d3a4fcca193fb469,12307,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,1,0.08125457056959454,91,7.394165921833103,30,2.4376371170878364,202,16.413423255058095,60,4.875274234175673,103,8.369220768668237,38,3.0876736816445924,36,2.9251645405054036,26,2.112618834809458,12,0.9750548468351344,3,0.2437637117087836,2,0.16250914113918907,2,0.16250914113918907,0,0.0,21,1.7063459819614852,26,2.112618834809458,17,1.3813276996831072,21,1.7063459819614852,41,3.3314373933533763,11,0.8938002762655399,0,0.0,26,2.112618834809458,39,3.168928252214187,30,2.4376371170878364,45.58381408954254,5.36280165759324,40.221012431949305,50.94661574713578,marca_confianca_memoria,preco_alto_sem_valor,eficacia_tratamento_resolver_problema
doc_20c080a645217030,20219,rosacea,brasil,natura,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,3,0.14837529056827736,300,14.837529056827737,106,5.242593600079133,246,12.166773826598744,135,6.6768880755724815,122,6.033928483109946,17,0.8407933132202384,56,2.7696720906078443,21,1.0386270339779415,17,0.8407933132202384,0,0.0,1,0.049458430189425785,3,0.14837529056827736,0,0.0,38,1.8794203471981799,31,1.5332113358721995,24,1.187002324546219,33,1.632128196251051,32,1.5826697660616251,22,1.0880854641673674,1,0.049458430189425785,92,4.550175577427172,18,0.8902517434096642,5,0.24729215094712895,48.716553736584395,3.9566744151540636,44.75987932143033,52.673228151738456,eficacia_resultado_prova,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_8155ca024e437eda,16746,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,2,0.11943150603129106,95,5.672996536486325,84,5.016123253314224,182,10.868267048847486,124,7.4047533739400455,91,5.434133524423743,26,1.5526095784067837,56,3.3440821688761497,22,1.3137465663442016,5,0.2985787650782276,7,0.4180102711095187,3,0.17914725904693657,0,0.0,2,0.11943150603129106,49,2.9260718977666307,22,1.3137465663442016,18,1.0748835542816195,10,0.5971575301564552,32,1.910904096500657,27,1.6123253314224293,4,0.23886301206258212,71,4.239818464110832,24,1.4331780723754926,10,0.5971575301564552,39.412396990326044,5.2549862653768065,34.15741072494924,44.66738325570285,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_8f0f9dbe32c1bce3,18437,rosacea,brasil,natura,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,1,0.05423875901719369,164,8.895156478819764,80,4.339100721375495,208,11.281661875576287,94,5.0984433476162065,102,5.532353419753756,32,1.735640288550198,59,3.2000867820144276,38,2.06107284265336,18,0.9762976623094863,3,0.16271627705158107,3,0.16271627705158107,0,0.0,1,0.05423875901719369,43,2.3322666377393286,22,1.1932526983782612,21,1.1390139393610674,49,2.657699191842491,61,3.3085643000488147,24,1.3017302164126485,2,0.10847751803438738,71,3.8509518902207516,36,1.9525953246189727,21,1.1390139393610674,40.136681672723334,5.749308455822531,34.387373216900805,45.88599012854586,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_2da4b14181ace08e,15855,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,3,0.1892147587511826,126,7.947019867549669,58,3.6581520025228635,203,12.803532008830022,161,10.154525386313466,57,3.595080416272469,9,0.5676442762535477,82,5.171870072532324,29,1.8290760012614318,9,0.5676442762535477,9,0.5676442762535477,6,0.3784295175023652,2,0.1261431725007884,0,0.0,36,2.270577105014191,19,1.1983601387574898,8,0.5045726900031536,79,4.982655313781142,52,3.2797224850204985,31,1.9552191737622202,2,0.1261431725007884,73,4.604225796278777,48,3.0274361400189216,2,0.1261431725007884,44.087038789025534,5.739514348785871,38.34752444023967,49.8265531378114,marca_confianca_memoria,indecisao_excesso_opcoes,praticidade_rotina_rapida
doc_d61537ccd540a8ec,17078,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,1,0.058554865909357066,105,6.1482609204824925,85,4.9771636022953505,143,8.373345825038061,81,4.742944138657922,67,3.9231760159269236,28,1.639536245461998,63,3.688956552289495,8,0.46843892727485653,23,1.3467619159152127,9,0.5269937931842136,0,0.0,1,0.058554865909357066,2,0.11710973181871413,47,2.752078697739782,13,0.7612132568216419,22,1.2882070500058556,66,3.8646211500175665,44,2.576414100011711,13,0.7612132568216419,2,0.11710973181871413,74,4.333060077292423,44,2.576414100011711,5,0.29277432954678534,33.551938166061596,5.269937931842136,28.28200023421946,38.82187609790373,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_c81de68b7ac9189d,17782,rosacea,brasil,natura,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,0,0.0,189,10.628725677651557,174,9.785176020695085,250,14.059160949274547,158,8.885389719941514,59,3.317961984028793,19,1.0684962321448657,48,2.699358902260713,110,6.186030817680801,17,0.9560229445506692,9,0.5061297941738837,0,0.0,0,0.0,1,0.05623664379709819,34,1.9120458891013383,11,0.6186030817680801,12,0.6748397255651782,44,2.4744123270723204,41,2.305702395681026,14,0.7873130131593746,0,0.0,160,8.99786300753571,16,0.899786300753571,4,0.22494657518839276,50.444269485997076,9.61646608930379,40.827803396693284,60.06073557530087,marca_confianca_memoria,preco_alto_sem_valor,experiencia_sensorial_prazer_ritual
doc_9ce05b13f8828060,15626,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,4,0.2559836170485089,158,10.111352873416102,68,4.3517214898246515,226,14.463074363240752,126,8.06348393702803,57,3.647766542941252,19,1.2159221809804173,58,3.711762447203379,20,1.2799180852425445,17,1.0879303724561629,9,0.575963138359145,2,0.12799180852425446,0,0.0,0,0.0,32,2.0478689363880713,17,1.0879303724561629,17,1.0879303724561629,44,2.8158197875335977,50,3.1997952131063614,16,1.0239344681940357,1,0.06399590426212723,66,4.223729681300397,38,2.4318443619608345,5,0.3199795213106361,45.821067451683085,5.119672340970178,40.70139511071291,50.94073979265326,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_363006063b67a33f,13509,rosacea,brasil,nao_inferido,nao_inferido,nao_inferido,pdf,pt,sem_persona_rodar_notebook_04,2,0.1480494485158043,85,6.292101561921682,42,3.10903841883189,145,10.73358501739581,54,3.9973351099267154,43,3.1830631430897918,59,4.367458731216226,67,4.959656525279443,14,1.03634613961063,15,1.1103708638685321,1,0.07402472425790214,6,0.44414834554741284,1,0.07402472425790214,0,0.0,32,2.3687911762528686,21,1.554519209415945,7,0.518173069805315,50,3.701236212895107,43,3.1830631430897918,25,1.8506181064475535,3,0.22207417277370642,44,3.257087867347694,68,5.033681249537345,28,2.07269227922126,36.790287956177366,5.107705973795248,31.682581982382118,41.897993929972614,marca_confianca_memoria,indecisao_excesso_opcoes,pertencimento_recomendacao_comunidade
doc_e64af23fbf476840,19229,rosacea,mexico,nao_inferido,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,14,0.728066982162359,119,6.188569348380051,41,2.1321961620469083,274,14.249310936606168,161,8.372770294867127,42,2.184200946487077,18,0.9360861199230329,71,3.692339695251963,35,1.8201674554058973,3,0.15601435332050548,0,0.0,0,0.0,12,0.6240574132820219,2,0.104009568880337,25,1.3001196110042124,13,0.6760621977221904,8,0.416038275521348,28,1.456133964324718,85,4.420406677414322,14,0.728066982162359,4,0.208019137760674,51,2.6522440064485933,58,3.0162774975297726,0,0.0,38.48354048572469,4.004368401892974,34.47917208383171,42.487908887617664,marca_confianca_memoria,preco_alto_sem_valor,eficacia_tratamento_resolver_problema
doc_304cab7668293378,14266,rosacea,mexico,nao_inferido,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,6,0.42058040095331556,125,8.762091686527407,56,3.9254170755642788,244,17.1036029721015,89,6.238609280807514,38,2.663675872704332,37,2.5935791392121126,43,3.014159540165428,8,0.5607738679377541,7,0.49067713444553485,1,0.07009673349221926,0,0.0,10,0.7009673349221927,1,0.07009673349221926,13,0.9112575353988505,7,0.49067713444553485,6,0.42058040095331556,21,1.4720314033366044,45,3.154353007149867,17,1.1916444693677275,0,0.0,55,3.8553203420720594,41,2.87396607318099,13,0.9112575353988505,44.72171596803589,2.8038693396887706,41.917846628347114,47.52558530772466,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_d2d8ffad5d07749d,20245,rosacea,mexico,concorrencia,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,6,0.2963694739441837,108,5.334650530995307,128,6.32254877747592,243,12.002963694739442,106,5.235860706347246,31,1.5312422820449494,19,0.9385033341565818,52,2.5685354408495926,28,1.3830575450728575,22,1.0866880711286737,2,0.09878982464806126,0,0.0,108,5.334650530995307,0,0.0,80,3.95159298592245,10,0.49394912324030626,8,0.395159298592245,25,1.2348728081007656,53,2.617930353173623,34,1.6794270190170413,0,0.0,145,7.162262286984441,34,1.6794270190170413,5,0.24697456162015313,34.23067424055322,11.854778957767351,22.37589528278587,46.08545319832057,marca_confianca_memoria,marca_comparacao_desvantagem,experiencia_sensorial_prazer_ritual
doc_39321562bc6f4763,17196,rosacea,mexico,concorrencia,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,6,0.34891835310537334,145,8.432193533379856,110,6.396836473598511,312,18.143754361479413,226,13.142591300302396,42,2.4424284717376135,12,0.6978367062107467,30,1.7445917655268668,20,1.1630611770179111,2,0.11630611770179111,11,0.6396836473598512,0,0.0,96,5.582693649685973,3,0.17445917655268667,47,2.733193765992091,8,0.46522447080716445,8,0.46522447080716445,9,0.5233775296580601,92,5.350081414282391,14,0.8141428239125378,0,0.0,112,6.513142591300302,18,1.0467550593161201,5,0.2907652942544778,51.34915096534078,10.409397534310305,40.93975343103048,61.758548499651084,marca_confianca_memoria,marca_comparacao_desvantagem,experiencia_sensorial_prazer_ritual
doc_25b8560e3c990709,17730,rosacea,mexico,concorrencia,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,12,0.676818950930626,107,6.034968979131416,126,7.106598984771574,194,10.941906373378455,115,6.486181613085166,44,2.481669486745629,20,1.1280315848843767,46,2.5944726452340667,26,1.4664410603496898,14,0.7896221094190637,1,0.05640157924421884,0,0.0,87,4.906937394247039,0,0.0,111,6.260575296108291,14,0.7896221094190637,6,0.338409475465313,32,1.8048505358150029,42,2.3688663282571913,18,1.015228426395939,3,0.1692047377326565,133,7.501410039481105,30,1.6920473773265652,6,0.338409475465313,37.45064861816131,13.479977439368302,23.97067117879301,50.93062605752961,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_97de55a65c6e2d51,18626,rosacea,mexico,nao_inferido,nao_inferido,nao_inferido,pdf,es,sem_persona_rodar_notebook_04,11,0.5905723182647912,76,4.080317835284012,117,6.281541930634597,186,9.986041017931923,115,6.174165145495544,35,1.8790937399334264,12,0.6442607108343176,45,2.415977665628691,22,1.1811446365295823,14,0.7516374959733706,1,0.05368839256952647,0,0.0,7,0.3758187479866853,0,0.0,64,3.436057124449694,16,0.8590142811124235,8,0.42950714055621175,9,0.4831955331257382,60,3.221303554171588,6,0.3221303554171588,4,0.21475357027810588,125,6.711049071190809,30,1.610651777085794,7,0.3758187479866853,32.0519703640073,5.798346397508858,26.253623966498445,37.85031676151616,marca_confianca_memoria,indecisao_excesso_opcoes,experiencia_sensorial_prazer_ritual
doc_b5d06e16e286306b,9200,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,16,1.7391304347826086,16,1.7391304347826086,69,7.5,198,21.52173913043478,16,1.7391304347826086,48,5.217391304347826,150,16.304347826086957,17,1.8478260869565217,28,3.0434782608695654,3,0.32608695652173914,2,0.21739130434782608,2,0.21739130434782608,1,0.10869565217391304,0,0.0,26,2.8260869565217392,15,1.6304347826086956,1,0.10869565217391304,7,0.7608695652173914,8,0.8695652173913043,17,1.8478260869565217,4,0.43478260869565216,49,5.326086956521739,57,6.195652173913044,151,16.41304347826087,57.608695652173914,6.739130434782609,50.869565217391305,64.34782608695653,marca_confianca_memoria,preco_alto_sem_valor,compra_conveniente_e_acesso
doc_9e6379543f294d71,8993,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,41,4.559101523407095,27,3.0023351495607695,80,8.895807850550428,188,20.905148448793508,23,2.557544757033248,35,3.8919159346158123,126,14.010897364616925,32,3.558323140220171,34,3.780718336483932,0,0.0,2,0.2223951962637607,2,0.2223951962637607,6,0.6671855887912821,0,0.0,33,3.6695207383520514,16,1.7791615701100856,1,0.11119759813188035,9,1.0007783831869232,2,0.2223951962637607,18,2.0015567663738465,10,1.1119759813188035,50,5.559879906594017,61,6.783053486044701,107,11.898143000111197,61.38107416879795,8.562215056154788,52.81885911264317,69.94328922495274,marca_confianca_memoria,preco_alto_sem_valor,compra_conveniente_e_acesso
doc_33640fb8f77ec4a8,10877,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,34,3.12586191045325,30,2.7581134503999265,105,9.653397076399743,143,13.147007446906317,23,2.1145536453066103,36,3.3097361404799117,174,15.997058012319574,28,2.5742392203732645,25,2.298427875333272,8,0.735496920106647,0,0.0,5,0.4596855750666544,1,0.09193711501333088,0,0.0,28,2.5742392203732645,14,1.2871196101866322,4,0.3677484600533235,28,2.5742392203732645,7,0.6435598050933161,39,3.5855474855199043,5,0.4596855750666544,71,6.527535165946492,64,5.883975360853176,154,14.158315712052955,52.67996690263859,6.159786705893168,46.52018019674542,58.83975360853176,canal_conveniencia_consultora,indecisao_excesso_opcoes,compra_conveniente_e_acesso
doc_1d7aeba5c3deb241,12208,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,26,2.1297509829619923,23,1.8840104849279162,120,9.82961992136304,242,19.823066841415464,21,1.7201834862385321,94,7.699868938401049,153,12.532765399737876,26,2.1297509829619923,43,3.522280471821756,7,0.573394495412844,4,0.32765399737876805,3,0.24574049803407602,0,0.0,1,0.08191349934469201,30,2.45740498034076,63,5.160550458715596,6,0.49148099606815204,13,1.0648754914809961,10,0.8191349934469201,40,3.2765399737876804,7,0.573394495412844,106,8.682830930537353,44,3.604193971166448,128,10.484927916120578,57.749017038007864,7.208387942332896,50.540629095674966,64.95740498034075,marca_confianca_memoria,preco_alto_sem_valor,compra_conveniente_e_acesso
doc_ab0b946958f4f005,7939,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,34,4.282655246252677,5,0.6298022420959819,124,15.61909560398035,114,14.359491119788386,10,1.2596044841919638,28,3.5268925557374984,97,12.218163496662049,18,2.2672880715455346,44,5.54225973044464,4,0.5038417936767855,5,0.6298022420959819,7,0.8817231389343746,0,0.0,0,0.0,23,2.8970903136415167,13,1.637485829449553,3,0.3778813452575891,3,0.3778813452575891,8,1.007683587353571,22,2.77112986522232,26,3.274971658899106,117,14.737372465045976,37,4.660536591510266,67,8.439350044086156,54.16299282025444,10.454717218793299,43.70827560146114,64.61771003904774,sensorial_experiencia,preco_alto_sem_valor,experiencia_sensorial_prazer_ritual
doc_eeb118edb6d745e0,9341,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,16,1.7128787067765763,6,0.6423295150412162,90,9.634942725618242,192,20.554544481318917,7,0.7493844342147522,65,6.958569746279841,114,12.204260785783108,38,4.068086928594369,85,9.099668129750562,0,0.0,5,0.5352745958676801,8,0.8564393533882881,2,0.21410983834707203,0,0.0,28,2.997537736859009,23,2.4622631409913285,8,0.8564393533882881,7,0.7493844342147522,6,0.6423295150412162,36,3.8539770902472967,3,0.3211647575206081,82,8.778503372229954,27,2.8904828176854727,106,11.347821432394818,56.52499732362702,13.70302965421261,42.821967669414406,70.22802697783963,marca_confianca_memoria,preco_alto_sem_valor,compra_conveniente_e_acesso
doc_5054173bba881d3a,826,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,0,0.0,1,1.2106537530266344,0,0.0,3,3.6319612590799033,0,0.0,0,0.0,21,25.423728813559322,2,2.4213075060532687,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,7.263922518159807,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,9.685230024213075,16,19.37046004842615,32.68765133171913,7.263922518159807,25.423728813559325,39.95157384987894,canal_conveniencia_consultora,indecisao_excesso_opcoes,compra_conveniente_e_acesso
doc_761f127ebf5926ab,6056,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,18,2.97225891677675,7,1.1558784676354028,45,7.430647291941876,157,25.924702774108322,13,2.14663143989432,32,5.284015852047556,86,14.200792602377808,3,0.4953764861294584,22,3.6327608982826947,4,0.6605019815059445,0,0.0,3,0.4953764861294584,1,0.16512549537648613,0,0.0,22,3.6327608982826947,6,0.9907529722589168,7,1.1558784676354028,6,0.9907529722589168,5,0.8256274768824307,13,2.14663143989432,12,1.9815059445178336,35,5.779392338177015,26,4.29326287978864,78,12.879788639365918,59.6103038309115,8.586525759577277,51.02377807133422,68.19682959048878,marca_confianca_memoria,preco_alto_sem_valor,compra_conveniente_e_acesso
doc_a998bd9e2abe8bd5,151,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,26.490066225165563,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,26.490066225165563,0,0.0,0,0.0,0,0.0,0,0.0,4,26.490066225165563,26.490066225165563,0.0,26.490066225165563,26.490066225165563,canal_conveniencia_consultora,nao_identificado,eficacia_tratamento_resolver_problema
doc_57600d8711fbb9d4,9850,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,33,3.350253807106599,11,1.116751269035533,55,5.583756345177665,204,20.710659898477157,17,1.7258883248730965,56,5.685279187817259,108,10.964467005076141,10,1.015228426395939,16,1.6243654822335025,3,0.30456852791878175,1,0.10152284263959391,11,1.116751269035533,0,0.0,0,0.0,29,2.9441624365482233,21,2.1319796954314723,4,0.40609137055837563,6,0.6091370558375635,6,0.6091370558375635,33,3.350253807106599,9,0.9137055837563451,39,3.9593908629441623,19,1.9289340101522843,81,8.223350253807107,50.15228426395939,6.091370558375635,44.06091370558375,56.243654822335024,marca_confianca_memoria,indecisao_excesso_opcoes,compra_conveniente_e_acesso
doc_3662c092fa45c669,9143,3cs_perfumes,nao_inferido,nao_inferido,nao_inferido,entrevista_em_profundidade,m4a,pt,sem_persona_rodar_notebook_04,32,3.4999453133544787,7,0.7656130372962923,100,10.937329104232747,117,12.796675051952313,10,1.0937329104232747,56,6.124904298370338,132,14.437274417587226,18,1.9687192387618944,8,0.8749863283386197,0,0.0,0,0.0,1,0.10937329104232746,0,0.0,0,0.0,16,1.7499726566772393,14,1.5312260745925845,7,0.7656130372962923,9,0.9843596193809472,6,0.6562397462539648,6,0.6562397462539648,19,2.0780925298042217,69,7.546757081920595,16,1.7499726566772393,115,12.577928469867658,51.624193371978556,2.7343322760581863,48.88986109592037,54.358525648036746,canal_conveniencia_consultora,indecisao_excesso_opcoes,compra_conveniente_e_acesso
